"","USA","CAN","CUB","DOM","JAM","TRI","MEX","GUA","HON","SAL","NIC","COS","PAN","COL","VEN","SUR","ECU","PER","BRA","BOL","PAR","CHL","ARG","URU","UKG","IRE","NTH","BEL","LUX","FRN","SWZ","SPN","POR","POL","AUS","HUN","CZR","SLO","ITA","ALB","MAC","CRO","SLV","GRC","CYP","BUL","MLD","ROM","RUS","EST","LAT","LIT","UKR","BLR","ARM","GRG","AZE","FIN","SWD","NOR","DEN","CAP","GNB","EQG","GAM","MLI","SEN","BEN","MAA","NIR","GUI","BFO","SIE","GHA","TOG","CAO","NIG","GAB","CEN","CHA","CON","UGA","KEN","TAZ","BUI","RWA","DJI","ERI","ANG","MZM","ZAM","ZIM","MAW","SAF","NAM","LES","BOT","MAG","MAS","MOR","ALG","TUN","LIB","SUD","IRN","TUR","EGY","SYR","LEB","JOR","ISR","SAU","YEM","KUW","BAH","QAT","UAE","OMA","TKM","TAJ","KYR","UZB","KZK","CHN","MON","TAW","ROK","JPN","IND","PAK","BNG","MYA","SRI","NEP","THI","CAM","LAO","MAL","SIN","PHI","INS","AUL","PNG","NEW","SOL","FIJ"
"NIC",7.46685093167067,4.29374171980631,-0.579818495252942,2.36743606531366,-2.12026353620009,0,5.96589029598855,5.40344285458904,4.86066475418663,5.55070899222123,0,5.66881138571215,3.15444396470881,2.41143949790613,5.73815169473574,0,4.70129821308231,-0.843970070294529,0,-2.20727491318972,-4.60517018598809,2.49815187653802,3.84823087234037,-3.91202300542815,3.04832472367316,-3.50655789731998,2.69124308278583,3.18387021566939,0,2.89646427189532,2.45444744230329,4.32413265625498,0.576613364303994,-3.91202300542815,0.78845736036427,-2.12026353620009,-2.52572864430826,-3.2188758248682,3.02771531940704,0,0,0,-2.81341071676004,-0.083381608939051,-3.91202300542815,-3.91202300542815,0,0.307484699747961,2.77071196222692,-3.2188758248682,-3.91202300542815,-3.2188758248682,-2.40794560865187,0.845868267577609,0,0,0,2.38967979984498,3.0996417369445,-0.0202027073175195,-1.04982212449868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518793793415168,0,0,-0.798507696217772,0,0,0,0,0,-2.30258509299405,0,0,0,0,0,-0.59783700075562,0,0,0,0,0,-0.891598119283784,0,0,0,0,0,0,0,0,0,0,0,2.65815943148875,0,3.83450687826027,0.350656871613169,4.86406690700812,-2.65926003693278,0.122217632724249,0,0,0,0,-3.91202300542815,-0.342490308946776,0,-1.56064774826467,0,2.18941639488841,-2.81341071676004,0,-1.04982212449868,0,0,0
"COS",8.94280335184657,6.02259977603869,2.9590682891824,4.80279078007122,3.91661245776195,3.48461898980123,7.27660481095227,6.2586441224118,5.76481485646448,5.6301359344879,5.66881138571215,0,5.75542570780804,5.67860140945894,6.23109149768055,1.16315080980568,3.73576304001279,3.19948911106801,6.24684292855555,-0.150822889734584,-0.693147180559945,5.00125813228366,4.42640230739343,1.87487437593856,6.98557706068591,6.12273400849375,7.5299111639638,5.92639255036427,-1.66073120682165,5.39798168966098,4.78940657498682,5.07985036311773,3.71843825635548,3.33148996923734,2.8349764946746,2.62684014567667,4.45306740777813,0.615185639090233,5.33493855000368,-0.527632742082372,-0.59783700075562,0.819779831493311,1.41098697371026,0.85015092936961,0.0198026272961797,0.940007258491471,-2.12026353620009,2.63977136034892,4.41158543691543,0.431782416425538,0.955511445027436,-0.967584026261706,3.30100865440672,1.06125650212434,-3.2188758248682,0,-4.60517018598809,3.48461898980123,4.63142255713216,4.14011429646629,2.96165829322024,0,0,0,0,0,-4.60517018598809,0,-3.91202300542815,0,0,0,0,-2.99573227355399,0,1.8961194845523,-2.81341071676004,0,-3.91202300542815,0,-4.60517018598809,0,-3.2188758248682,0,-3.2188758248682,0,0,0,-2.99573227355399,0,-3.91202300542815,0,0,3.91800507710569,0,0,0,-3.2188758248682,-1.17118298150295,1.22671229129543,-1.13943428318836,-0.446287102628419,0,0,1.11514159061932,4.05439024671507,-0.653926467406664,-2.52572864430826,-1.42711635564015,-1.83258146374831,3.55563373496657,2.79177841663292,0,-3.91202300542815,-3.91202300542815,-2.40794560865187,0.657520002916794,-4.60517018598809,0,0,0,0,-0.693147180559945,7.53656125227018,0,5.21963372659012,5.35861252233179,6.64994264013263,4.19101744948236,1.57069708411767,-0.287682072451781,0.0953101798043249,-0.653926467406664,-4.60517018598809,4.09334406188852,0,-4.60517018598809,5.6410556447479,5.31885501776558,4.48548534304211,2.62466859216316,-3.50655789731998,1.52822785700856,0,0,0
"PAN",7.30739679618735,4.13212192655613,2.79055142261395,3.3332753651767,3.989724513092,3.86514101952802,5.48205458748315,6.30106098615239,3.30137704637994,5.37966691224436,3.15444396470881,5.75542570780804,0,5.32870107118248,6.792714729271,-1.20397280432594,2.90471287516682,3.22525543183224,4.95730483838461,1.71739505393919,0.131028262406404,3.72761928242987,3.73409179693548,0.955511445027436,3.88608962340164,2.04251818757524,4.09284343609583,4.04392807630808,0,3.71113006304876,4.28027072571949,5.89341060663259,2.92852352386054,3.47289769582735,1.58923520511658,-2.04022082852655,3.67554088967476,0.0861776962410522,4.41291949811625,0,-0.562118918153541,0.148420005118273,-0.916290731874155,4.37563122758502,-2.99573227355399,1.70656462316482,-3.91202300542815,0.783901543828409,1.28923264827676,1.44691898293633,-2.65926003693278,1.90061387414014,2.22028985026722,-2.65926003693278,0,-1.42711635564015,0,2.50143595173921,3.56133013316696,3.3221541743217,4.22259118166663,0,0,0,0,0,0,-4.60517018598809,0,0,0,0,0,0.482426149244293,-4.60517018598809,0,0,0,0,0,0,-2.99573227355399,0,-4.60517018598809,0,0,0,0,-3.91202300542815,0,0,0,0,4.22288435082733,0,0,0,-3.50655789731998,-0.579818495252942,0.593326845277734,0,-0.891598119283784,0,-1.07880966137193,0.398776119957368,2.48240351956988,-3.2188758248682,0,-2.52572864430826,-4.60517018598809,2.5408142817263,1.10194007876078,-3.91202300542815,-2.65926003693278,0,-0.59783700075562,-1.42711635564015,0,0,-1.6094379124341,0,0,-3.50655789731998,5.00085428224115,-1.38629436111989,5.51989885848249,5.86021626049803,5.44781437769395,5.03610809006929,0.0769610411361284,1.69561560867515,0,0.678033542749897,0,4.08698420781581,0,0,3.63758615972639,3.82624722840674,1.14740245283754,3.70794651683116,0,3.24376354037598,0,0,0
"COL",9.64585218916995,6.82251324487272,4.32519169792134,6.46890917334164,4.09600984154116,5.97822732032596,7.82393000412777,5.20296218573118,4.03653888012571,4.12438868357048,2.41143949790613,5.67860140945894,5.32870107118248,0,8.19652501021198,2.30757263450508,7.59380231305178,7.05286809724376,7.33622702638056,5.51737257195364,2.52011290552262,6.58129079730787,6.14240293017295,3.3833727967496,6.61062874770236,4.15151223527844,6.75277258646162,6.47729538763465,1.0681530811834,6.44419484768326,5.79304409572428,6.05253612784692,6.27208423955925,3.72978144543436,4.13260327433919,3.91242292544947,4.19584764755262,1.9213246735827,6.87684236033866,0.904218150639886,0.22314355131421,2.93545134266906,2.91071889922703,2.6686161318568,-2.65926003693278,2.44841554120559,-1.77195684193188,2.62900699376176,5.45151044516443,2.04251818757524,2.28543893415908,0.631271776841858,4.1692974154585,0.928219302739429,-2.99573227355399,1.38379123090177,-2.04022082852655,5.71224655306833,5.13773773187249,4.24089500470479,4.86213528577781,0,0,-4.60517018598809,-4.60517018598809,-0.867500567704723,0.2390169004705,0.131028262406404,-4.60517018598809,-2.04022082852655,-3.91202300542815,0,0,0.85015092936961,-2.52572864430826,-0.301105092783922,3.15742586255198,-1.96611285637283,-1.56064774826467,-3.50655789731998,-1.17118298150295,-1.77195684193188,-1.23787435600162,-0.713349887877465,0,-3.2188758248682,0.246860077931526,-1.56064774826467,0.198850858745165,-1.56064774826467,-2.99573227355399,-3.50655789731998,0,4.32611744023437,0,0,-4.60517018598809,-1.66073120682165,-1.51412773262978,2.88256357544835,0.262364264467491,0.518793793415168,1.56234630490025,-1.38629436111989,1.61342993370364,5.27325593595267,1.56234630490025,1.26694760348732,0.756121979721334,-0.527632742082372,6.45330998865225,2.36930872503695,1.81645208181843,0.357674444271816,-0.0833816089390511,-0.371063681390832,2.77196352684586,-2.20727491318972,0,0,-3.91202300542815,-2.20727491318972,-0.3147107448397,7.54067994436993,-3.91202300542815,5.64746514230215,6.59375660932384,6.9808570307802,5.55148563096794,3.08236858021354,1.69009581545155,-3.91202300542815,2.1938856760707,-3.91202300542815,4.59542283453321,-1.89711998488588,-2.81341071676004,4.33768282082183,4.62005879848184,2.95803040636998,4.68092679838734,-4.60517018598809,2.11745960886736,0,0,-3.91202300542815
"VEN",10.6498536472872,7.60651667032655,7.58532678607599,6.74049571866484,5.63970606894907,6.08693380516778,7.7733336003546,4.47619980469113,2.99822915375258,5.42464159988153,5.73815169473574,6.23109149768055,6.792714729271,8.19652501021198,0,3.45189049597767,6.18668176298135,6.72312305465094,7.727640831759,3.94410289889156,2.62756295018952,6.16152372732974,6.311117558802,5.50023728141062,6.87255288157341,3.75302727393769,6.96928302227334,6.49950128554604,-3.50655789731998,6.55838218297632,5.18251362080439,7.29077025825271,3.32107133718287,4.0203391489116,4.05213271341279,1.41342302850814,2.09186406167839,1.21194097397511,6.70636098845488,-0.22314355131421,0,1.82776990675109,0.438254930931155,3.57515068878559,0,2.97807733831527,-4.60517018598809,3.65713075579936,4.16682025054415,1.40854497005471,1.65057985576528,1.76814960358892,2.53051716104005,-3.91202300542815,0,-4.60517018598809,-1.89711998488588,3.38405122282719,5.89158896168073,4.42280862839412,4.96410257996804,-3.91202300542815,0,0,0,0,0.307484699747961,-4.60517018598809,0,0,-4.60517018598809,0,0,1.02245092770255,0,-2.04022082852655,2.98112612116463,0,-2.81341071676004,0,0,0,-1.38629436111989,-1.13943428318836,0,-0.544727175441672,0,0,-0.653926467406664,0,-2.40794560865187,0,0,3.26461371654205,-4.60517018598809,0,0,-2.99573227355399,-4.60517018598809,2.99071973173045,3.24726889936942,1.76814960358892,0,0.765467842139571,2.74470351875025,4.52461067812967,3.29879544804407,0.770108221696074,-0.867500567704723,-1.83258146374831,3.83902211254366,2.35801979988215,-3.91202300542815,-0.544727175441672,0,2.04251818757524,2.33988087773774,-3.2188758248682,0,2.55722731136763,0,0,-4.60517018598809,7.7053210317104,0,4.8283194652859,5.35663344337087,6.92101695296532,4.5368913452348,2.7459880404426,-1.17118298150295,0,-3.91202300542815,0,3.84929617551984,0,0,3.78668651411685,5.5810497092739,1.3609765531356,4.46498815538823,0,3.59731226058845,0,0,0
"SUR",6.084613301806,5.17846343807256,-0.7339691750802,1.67335123817775,2.55877649835446,4.93317812991144,0,-0.462035459596559,0.0295588022415444,0,0,1.16315080980568,-1.20397280432594,2.30757263450508,3.45189049597767,0,-3.2188758248682,-0.287682072451781,3.67249597486341,0,0,0.104360015324243,1.4036429994545,-1.27296567581289,2.95595140354215,-0.083381608939051,5.22902087754538,4.81995893291955,0.548121408509688,4.55155841653944,0.559615787935423,1.10856261952128,0.959350221334602,1.32175583998232,0.494696241836107,-3.91202300542815,-0.527632742082372,-1.89711998488588,2.7669478423497,-3.91202300542815,0,0,-2.81341071676004,-1.96611285637283,-2.81341071676004,-4.60517018598809,0,0,-3.91202300542815,0,-3.2188758248682,0,-1.96611285637283,0,0,0,0,0.322083499169113,1.56444054650336,5.47913779721572,1.38629436111989,0,0,0,0,-2.81341071676004,-3.91202300542815,0,0,0,0,0,0,-2.40794560865187,-4.60517018598809,0,-0.0725706928348355,0,0,0,0,0,0,-1.42711635564015,0,0,0,0,0,0,-3.91202300542815,0,0,-1.20397280432594,0,0,0,0,0,-2.12026353620009,0,0,0,0,-1.77195684193188,1.19088756477728,0,0,-3.91202300542815,0,0,-2.12026353620009,0,0,0,0,4.33349268767803,0,0,0,0,0,0,4.27666611901606,0,1.46102397929739,1.77155676191054,4.08142817028887,3.12368563786445,-0.616186139423817,0,0,0,0,2.42125662271154,0,0,0.457424847038875,0,-2.12026353620009,0.963174317773006,0,-0.941608539858445,0,0,0
"ECU",9.03505202408226,5.50011469984265,2.90471287516682,3.45694739676665,3.43463215774839,2.37490575457367,6.12404861616319,3.41081762503915,3.23238417489299,4.47095284386828,4.70129821308231,3.73576304001279,2.90471287516682,7.59380231305178,6.18668176298135,-3.2188758248682,0,7.17027337777037,6.69903225032916,4.09050386283616,1.81482474215905,6.43173357741084,5.86144127952506,2.6658383522929,4.92406018556407,2.90635446240277,5.99191444588835,5.70401578077155,2.69395127672271,5.30836670240104,4.57697645161731,6.15130614575193,3.93632529795111,4.36246147917904,2.94811641961233,1.66392609771817,4.08983440674421,0.993251773010283,6.25467460763528,2.06939120582633,1.8229350866965,3.53105536892037,2.67690347210537,3.75747224557955,-1.96611285637283,2.59450815970308,0.727548607277278,4.13212192655613,6.19904766030414,-0.0408219945202552,0.819779831493311,2.27315628230323,4.64554408012636,1.97408102602201,1.39376637595859,0.806475865866949,0.85015092936961,4.14946386144318,3.69585506785036,2.81780106506133,3.38472918895485,0,0,0,0,-2.20727491318972,-4.60517018598809,-4.60517018598809,0,-4.60517018598809,0,0,0,-0.867500567704723,0,0,-2.65926003693278,0,-3.91202300542815,0,-1.42711635564015,-3.91202300542815,0.0582689081239758,0,0,0,0,0,-3.50655789731998,-2.04022082852655,-4.60517018598809,0,0,1.87487437593856,0,0,0,-1.56064774826467,-2.65926003693278,0.500775287912489,2.58097411853423,1.53255686809814,-1.66073120682165,4.56892105331297,-1.38629436111989,3.98434366700777,-0.49429632181478,4.60866407524235,0,-0.210721031315653,3.82450240789865,4.08244065771928,-3.91202300542815,-1.10866262452161,-3.50655789731998,-1.13943428318837,1.35325450704169,-2.81341071676004,0,0,0,0,2.82018770103906,6.40216592201139,0,5.04627283895233,6.01011454960303,6.23900798524573,3.87265828190587,1.6752256529721,0,0,0.928219302739429,0,4.99950693630841,0,0,2.50552593699074,2.65042108826557,0.350656871613169,3.54760386675598,0,3.2236643416,0.932164081030445,0,0
"PER",8.96151740884536,7.27538005410712,1.39624469197306,3.24493335918749,-0.0304592074847086,4.05491049297669,6.85539826114661,3.89528368142385,2.57261223020711,3.32143241319329,-0.843970070294529,3.19948911106801,3.22525543183224,7.05286809724376,6.72312305465094,-0.287682072451781,7.17027337777037,0,7.35128017021476,5.60425675527065,4.35143855290586,7.48386851824445,6.58311872353659,3.90197266957464,5.8076018032952,3.36384159511839,6.31759780593402,5.18699466790377,-4.60517018598809,5.72430379787695,4.63792775022626,6.70226744415634,2.95958682691764,3.91202300542815,3.46291944029015,1.83418018511201,3.34356826882552,2.09556092355972,6.38438462771385,-1.38629436111989,-2.12026353620009,1.7404661748405,0.371563556432483,2.65535241210176,-0.261364764134408,4.88363490889026,-1.83258146374831,2.87016905057865,4.44722899791951,0.932164081030445,2.89259151463448,0.845868267577609,4.152927886321,1.88555334851442,-0.287682072451781,-2.12026353620009,0,5.28841853436879,5.01549015682244,5.15554339255658,4.33820535512503,0,-2.20727491318972,-4.60517018598809,0.609765571620894,0.182321556793955,1.69377906086785,-0.478035800943,-1.6094379124341,0,0.662687973075237,0.2390169004705,-2.40794560865187,-0.186329578191493,-0.0725706928348354,0.920282753143693,4.84339937472034,-1.89711998488588,-2.40794560865187,0,-2.20727491318972,0,-3.2188758248682,-0.653926467406664,0,-1.96611285637283,0.412109650826833,0,5.64618867193062,-2.52572864430826,-2.99573227355399,-2.30258509299405,-2.99573227355399,3.42197992084468,0,0,-0.261364764134408,-0.371063681390832,-0.385662480811985,2.15524450509534,3.45410603731756,-0.162518929497775,-0.916290731874155,-1.46967597005894,1.80500469597808,3.94970407239583,1.48613969608961,0.871293365943419,-0.150822889734584,0.908258560176891,3.65195610000934,2.55100645149252,-2.40794560865187,3.19908119754002,-1.27296567581289,0.99694863489161,1.29746314741327,-2.65926003693278,0,-0.2484613592985,0.0861776962410524,-2.12026353620009,-2.52572864430826,8.14708557458913,-2.99573227355399,6.13469741536636,6.40987878550236,7.06016730536995,5.07598598533438,2.58248697812686,2.33988087773774,-2.99573227355399,1.66392609771817,-1.71479842809193,4.72277542806235,-0.23572233352107,-2.30258509299405,4.66852050148885,3.53514535417189,2.8136106967627,4.56809117774667,0,3.2699490950522,-3.50655789731998,0,0
"BRA",10.6055523526686,8.29024240175907,5.74559597746961,5.91039005733031,5.12568868172498,6.76232480077193,8.80442716348604,5.46818671540275,5.04316701909874,5.56929824727641,0,6.24684292855555,4.95730483838461,7.33622702638056,7.727640831759,3.67249597486341,6.69903225032916,7.35128017021476,0,7.37929522748485,7.18786122492579,8.63961257369918,9.75010382852306,7.22086384101215,8.4615768820394,6.28642630821266,8.67272063735166,7.63034960506481,4.08210327579975,8.71327628901559,7.52670679123547,8.29327183769214,7.29111791718235,6.05521369427188,6.38581815046143,5.83015077347101,6.06615449273943,4.30541553230204,8.71518466460195,3.22326617316949,3.65790464981451,4.83524962830341,4.92660129848625,5.80054614308851,4.75703253529734,5.99615353659411,2.55100645149252,6.23488120326175,8.05088831334894,3.78668651411685,2.13298230860787,3.29805662274264,6.15305179272309,5.89992475046747,3.3724549127965,3.51927666972776,2.20717490818939,6.63331843328038,7.30527557716828,6.73058841390795,6.14461472660166,3.26842760369745,0.139761942375159,5.77262422361361,3.5757107560083,2.70537997254633,4.97790546947334,2.19499988231411,3.87161759079311,-0.446287102628419,3.10995341764401,3.05823747890539,2.24707238306379,5.48616529146752,3.24610181112179,4.57749061688135,8.28535444623478,3.4071794533397,0.86288995514704,-0.544727175441672,4.71832028392075,1.56444054650336,4.43283856322349,2.75810940097495,-1.04982212449868,-2.52572864430826,1.51512723296286,2.18941639488841,6.35015246365722,3.32862668882732,2.10413415427021,2.7427736371606,1.79674701073909,7.50248445545083,2.55567572067621,0.29266961396282,0.783901543828409,2.63834278867739,2.63188884013665,6.67878226934437,8.17327087171582,5.3798512695293,5.60727157427536,3.99544461356722,6.97407658501392,6.81996177803147,6.89673477569867,5.49371966288052,4.95941217268512,4.38676538902105,6.5247363597038,7.93267796950437,5.01103521411758,5.50975264273009,5.02038758553893,4.87534998330373,6.7858474982488,4.09517754852599,2.02683159140754,-1.51412773262978,0.678033542749897,2.31253542384721,3.79481480452261,9.75261175442518,0.518793793415168,7.70659267084433,8.5291514061109,9.0060357484548,7.68206300374197,5.81153013880653,4.62849601129159,1.01884732019925,3.22485789654575,0.231111720963387,7.41040759205897,0.431782416425538,-1.38629436111989,7.10928287992317,7.38398945797851,6.27778944902032,6.86285205087971,0.727548607277278,4.95229971708329,0,-1.83258146374831,0
"BOL",6.44830377967019,3.67705987730859,0.336472236621213,0.871293365943419,-2.30258509299405,-2.20727491318972,4.42938720603372,-0.562118918153541,-0.210721031315653,-0.891598119283784,-2.20727491318972,-0.150822889734584,1.71739505393919,5.51737257195364,3.94410289889156,0,4.09050386283616,5.60425675527065,7.37929522748485,0,3.60386607978698,5.29966645611733,6.49287599626336,1.85629799036563,3.83341260484623,-0.150822889734584,3.43592081772054,3.48829208851309,-2.20727491318972,3.73409179693548,2.08442908319088,4.06319783322526,0.104360015324243,-0.2484613592985,2.03861954715958,-0.562118918153541,0.3293037471426,-0.7339691750802,3.81881062370597,-3.2188758248682,-4.60517018598809,-1.71479842809193,-2.04022082852655,-1.89711998488588,0,-2.81341071676004,0,-1.42711635564015,1.84687876844913,-1.34707364796661,-2.99573227355399,-1.6094379124341,0.966983846189673,-3.91202300542815,0,0,0,1.71559810826249,3.65867794538081,0.62057648772511,1.14422279992016,0,0,0,0,0,-2.99573227355399,0,0,0,0,0,0,-0.713349887877465,-2.52572864430826,0,0,-4.60517018598809,0,0,-2.65926003693278,0,0,0,0,0,0,0,-4.60517018598809,0,-4.60517018598809,-3.50655789731998,0,1.39376637595859,0,0,0,0,0,0.148420005118273,0,0,0,0,-3.91202300542815,-0.0408219945202552,1.24990173621434,-1.83258146374831,-2.40794560865187,-2.81341071676004,1.28370777234479,-1.96611285637283,0,0,0,0,1.06471073699243,0,0,0,0,0,0,5.151266423836,0,1.29998019556733,3.95546556327098,5.40959036895747,2.52332575969195,-1.20397280432594,-1.07880966137193,0,-0.562118918153541,0,1.8531680973567,0,0,1.81807677754543,0.198850858745165,-0.105360515657826,1.53686721959926,0,0.198850858745165,0,0,0
"PAR",5.52784052482629,3.36626081178126,-2.12026353620009,0.62057648772511,-3.50655789731998,-1.89711998488588,3.43656452549945,-0.798507696217772,-2.40794560865187,-0.941608539858445,-4.60517018598809,-0.693147180559945,0.131028262406404,2.52011290552262,2.62756295018952,0,1.81482474215905,4.35143855290586,7.18786122492579,3.60386607978698,0,5.07267068501571,7.05300647562236,4.36233400132815,3.37553763488158,-0.713349887877465,4.45178587908873,1.99470031322475,0,4.01674331619855,5.03194006059008,3.72906124374677,1.67709656090792,0.451075619360217,1.35583515363518,-1.77195684193188,-0.579818495252942,-1.07880966137193,4.78423645006137,-0.2484613592985,0,-0.478035800943,-3.2188758248682,3.19376312405313,-3.50655789731998,-0.116533816255952,-0.916290731874155,-0.63487827243597,4.27471978168537,0,-3.91202300542815,-2.30258509299405,-1.02165124753198,-4.60517018598809,0,0,0,1.70110510095992,2.99822915375258,-0.891598119283784,1.19694818938897,0,0,-0.342490308946776,0,0,-2.30258509299405,0,0,0,0,0,0,-1.27296567581289,0,0,0,-2.30258509299405,0,0,-1.71479842809193,0,0,0,-2.20727491318972,0,0,0,1.97546895129686,0,0,2.07317192866624,0,2.11625551480255,-1.30933331998376,0,0,0,-2.04022082852655,3.51333488159901,0,1.21194097397511,0,0,0,3.14673514709052,1.6094379124341,-0.2484613592985,2.64191039859766,-3.91202300542815,3.11129061418826,1.71739505393919,0,-0.342490308946776,-0.843970070294529,0,1.09192330051731,0,0,0,0,0,0,6.6944630437183,0,4.20661751186484,3.76537742508666,4.79380510483864,3.23396146228624,1.01160091167848,-3.91202300542815,-4.60517018598809,-1.89711998488588,0,3.23671574299653,0,0,3.5234150143864,2.33505228313155,-0.562118918153541,2.089391872533,0,-1.6094379124341,0,0,0
"CHL",9.40660921165265,7.55318172333067,3.88321192357403,3.75700528316154,2.40243042796376,2.6159349121944,7.89914235155572,4.36742048228452,4.06885579945493,4.57460788040545,2.49815187653802,5.00125813228366,3.72761928242987,6.58129079730787,6.16152372732974,0.104360015324243,6.43173357741084,7.48386851824445,8.63961257369918,5.29966645611733,5.07267068501571,0,8.58298467726558,4.24276456734037,7.04900307345387,4.5569248733601,7.81340964473473,6.1476773849394,2.70270259477561,7.6276417567317,5.20109035078693,7.46383338813313,4.66917731596238,4.32280727501391,5.61847872974174,2.68239045432163,3.97198858659558,1.59330853050422,7.74429259466727,-2.04022082852655,-1.27296567581289,1.20896034583697,2.59972232421658,4.80606812835498,-0.139262067333508,5.1668980276812,-0.328504066972036,3.0837431508767,5.01356433360214,2.46044317760963,2.63476240533238,2.00148000021012,4.5350695583086,1.54329810992956,1.26412672714568,-3.2188758248682,-1.71479842809193,6.54124642598438,6.6894997617407,4.93252959809263,5.59419079802611,0,0,-1.66073120682165,0,0,0.22314355131421,-2.40794560865187,-2.04022082852655,-3.2188758248682,0,-3.50655789731998,0,1.63510565918268,-1.46967597005894,0.231111720963387,5.66590752222727,-0.2484613592985,-3.91202300542815,0,0.593326845277734,-4.60517018598809,1.11514159061932,-0.0202027073175195,0,0,0,0,7.0886925447539,-1.04982212449868,-2.52572864430826,-4.60517018598809,-0.967584026261706,4.85234271510166,-2.40794560865187,0,0,-2.04022082852655,0.688134638736401,3.2092294478164,0.582215619852664,0.73716406597672,0,-0.544727175441672,5.1040041969017,5.78243960747948,2.2523438765573,0.0198026272961797,0.392042087776024,0.693147180559945,4.3419855851367,4.57779898919196,7.26519193274627,2.27418561847235,0.943905898907128,1.69009581545155,4.49836418167028,2.72523502585631,0,-3.91202300542815,0,0,1.01160091167848,8.94364845672187,-2.99573227355399,7.21919084025875,8.25307919706384,8.70095537667318,6.30175779917798,3.87432113824413,2.39880395073459,-2.52572864430826,3.64178784658009,-3.2188758248682,5.76274296747971,-1.38629436111989,0,5.65048717759798,4.91478496843942,3.04879899449068,5.63328847704298,-3.2188758248682,4.30108769216853,-1.10866262452161,-0.63487827243597,-2.99573227355399
"ARG",9.1039993758044,6.34971574810058,4.68481281364029,4.9152984472697,2.58851563240702,3.37382618486602,7.70810976882628,4.15088241318236,3.95947894658444,4.25405120762004,3.84823087234037,4.42640230739343,3.73409179693548,6.14240293017295,6.311117558802,1.4036429994545,5.86144127952506,6.58311872353659,9.75010382852306,6.49287599626336,7.05300647562236,8.58298467726558,0,6.96535415136154,6.74077937308111,5.05036869631486,7.33613581166104,6.30300351718398,2.31352503303238,6.97593715503451,5.73048931748477,7.78067911415108,5.48645530866343,5.90309770643783,5.28902431963644,3.58045870515952,4.58853254483507,2.65535241210176,7.56639900261985,0.783901543828409,2.37490575457367,4.4492178842142,3.97781074596615,4.75410729876246,3.1629401925379,4.46118433545971,0.231111720963387,4.03759782833621,6.70350708077022,1.76985463384001,3.41903729979049,2.68988623047454,4.20215208152298,3.28840188751681,1.01884732019925,2.45873377548398,0.657520002916794,5.11721506615881,5.87152606514532,4.32439752183724,6.13354987528733,0.774727167552368,-1.13943428318836,0.559615787935423,0.27763173659828,0.46373401623214,3.69187496309373,-2.99573227355399,1.51951320490611,2.19053558918542,0.65232518603969,-0.653926467406664,1.27815220250019,3.80999027986299,-0.653926467406664,2.07191327525904,4.78482151422617,2.2082744135228,-2.52572864430826,-0.843970070294529,3.85714434391816,0.122217632724249,3.34392131384243,3.28353933819392,-2.81341071676004,0,-2.20727491318972,0.717839793150317,5.0316789810246,3.26308407953252,0.27763173659828,1.31908561142644,1.708377860289,6.37755993420252,0.2390169004705,-1.66073120682165,0.625938430866495,2.71403227277976,3.66279211935062,5.62610917992769,6.21134277304522,4.97244871271101,4.19343546486633,3.43204984514492,0.0582689081239758,5.71801405690293,6.42737802930884,5.1937898371941,3.42654018933395,4.48751214251986,5.37823698972391,5.62181291178895,4.42400795691398,3.49953328238302,2.32922702394047,3.47754094824949,5.47750903033306,3.87245023030832,-4.60517018598809,-2.30258509299405,-0.673344553263766,-4.60517018598809,3.18221184049661,8.73453755992771,1.46093790411566,5.77748326868607,6.66374553498654,7.01733587755087,6.82915569616949,4.60316818331742,4.57892887478286,2.02287119019144,4.18661983833127,-1.89711998488588,6.55960107308698,0.00995033085316809,-2.30258509299405,6.66727480801465,4.85203026391962,5.63735773127496,6.25979176699751,-4.60517018598809,3.52282486978385,-1.56064774826467,0,0
